RM_ERRECHNETE_RAUMTEMPERATUR_DSP_POINT_ID_Value,RM_RBG_RAUMTEMPERATUR_POINT_ID_Value,RM_ANSTEUERUNG_DSP_VENTIL_POINT_ID_Value,DSP_FLOOR_DISTRIBUTOR_FLUX_FLUX_ID_Value,DSP_FLOOR_DISTRIBUTOR_RUECKLAUFTEMPERATUR_EQUIPMENT_ID_Value,DSP_FLOOR_DISTRIBUTOR_VORLAUFTEMPERATUR_EQUIPMENT_ID_Value,DSP_FLOOR_DISTRIBUTOR_LEISTUNG_EQUIPMENT_ID_Value,DSP_HK_CIRCUIT_DURCHFLUSS_EQUIP_ID_Value,DSP_HK_CIRCUIT_LEISTUNG_EQUIP_ID_Value,DSP_KK_CIRCUIT__24A1_AUSSENTEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_VL_TEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_RL_TEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_VENTIL_V2_MISCHVENTIL__EQUIP_ID_Value,sunhour_value,timestamp
22,21.206007,89.699646,1.202,31.21,37.39,8.900001,3.8350003,24,-4.925436,37.713356,32.63306,100,0,2021-02-15T02:15:00.0000000Z
22,21.206007,89.699646,1.2080001,31.25,37.579998,8.3,3.8000002,22.2,-5.226982,37.91735,32.63306,100,0,2021-02-15T02:30:00.0000000Z
22,21.206007,89.699646,1.1960001,31.3,37.3,8.2,3.9600003,23.7,-5.3964767,37.613373,32.10793,100,0,2021-02-15T02:45:00.0000000Z
22,21.206007,89.699646,1.1930001,31.21,36.98,8.8,3.88,25.1,-5.635927,37.302097,32.31923,100,0,2021-02-15T03:00:00.0000000Z
22,21.206007,89.699646,1.1930001,31.199999,37.18,7.8,3.9770002,22.9,-5.8208,37.516174,32.31923,100,0,2021-02-15T03:15:00.0000000Z
22,21.206007,89.699646,1.212,31.21,37.52,8.3,3.9440002,23.1,-5.9673696,37.829407,32.322777,100,0,2021-02-15T03:30:00.0000000Z
22,21.206007,89.699646,1.2010001,31.34,37.14,8,3.9490001,24,-5.938489,37.51618,32.424797,100,0,2021-02-15T03:45:00.0000000Z
22,21.206007,89.699646,1.212,31.25,37.46,8.6,3.956,23.5,-5.726545,37.72336,32.322777,100,0,2021-02-15T04:00:00.0000000Z
22,21.206007,89.699646,1.1880001,31.369999,37.41,8.2,3.92,24.4,-5.5671253,37.72298,32.424797,100,0,2021-02-15T04:15:00.0000000Z
22,21.206007,89.699646,1.223,31.4,37.16,8.3,3.9600003,25,-5.4031396,37.516174,32.424797,100,0,2021-02-15T04:30:00.0000000Z
22,21.413267,79.33664,1.2,31.32,33.42,3.3,3.9320002,8.2,-5.2930694,33.944046,32.424797,100,0,2021-02-15T04:45:00.0000000Z
22,21.413267,79.33664,1.2240001,30.09,35.239998,7.3,3.8400002,20.6,-5.2017646,35.545574,30.959875,100,0,2021-02-15T05:00:00.0000000Z
22,21.413267,79.33664,1.2190001,30.21,34.73,6.2000003,3.8400002,17.2,-5.1347923,35.017868,31.063274,100,0,2021-02-15T05:15:00.0000000Z
22,21.413267,79.33664,1.2240001,30.26,35.25,7,3.9080002,19.9,-5.001087,35.545578,31.06838,100,0,2021-02-15T05:30:00.0000000Z
22,21.413267,79.33664,1.212,30.279999,35.14,6.7000003,3.8350003,19.2,-4.978712,35.545578,31.172026,100,0,2021-02-15T05:45:00.0000000Z
22,21.413267,79.33664,1.212,30.3,35.23,6.8,3.8400002,18.9,-4.953656,35.545578,31.172026,100,0,2021-02-15T06:00:00.0000000Z
22,21.413267,79.33664,1.212,30.289999,35.13,6.7000003,3.8400002,19,-4.9602704,35.44011,31.172026,100,0,2021-02-15T06:15:00.0000000Z
22,21.413267,79.33664,1.2240001,30.289999,35.1,6.7000003,3.9080002,20,-4.9173427,35.33263,31.07174,100,0,2021-02-15T06:30:00.0000000Z
22,21.413267,74.123764,1.2240001,30.279999,35.059998,6.7000003,3.88,18.9,-4.6344843,35.440136,31.07174,100,0,2021-02-15T06:45:00.0000000Z
22,21.517525,74.123764,1.212,30.279999,35.23,6.8,3.8400002,18.7,-4.1343455,35.434498,31.176226,100,0,2021-02-15T07:00:00.0000000Z
22,20.53673,100,1.212,30.31,35.01,6.5,3.8000002,19.9,-3.1318567,35.33263,31.075737,100,0,2021-02-15T07:15:00.0000000Z
22,20.64124,100,1.212,30.26,35.28,7,3.88,19.4,-2.1311996,35.544003,31.075737,100,0,2021-02-15T07:30:00.0000000Z
22,20.881458,85.27956,1.2060001,30.38,35.51,7.1,3.8400002,19.9,-1.6300628,35.75199,31.176971,100,0,2021-02-15T07:45:00.0000000Z
22,21.297474,85.126305,1.2110001,30.49,35.29,7.2000003,3.88,21.1,-0.12750988,36.06148,31.277454,100,0,2021-02-15T08:00:00.0000000Z
22,21.297474,85.126305,1.2240001,30.59,35.7,6.7000003,3.8790002,19.4,0.37411827,36.06148,31.277454,100,0,2021-02-15T08:15:00.0000000Z
22,21.5018,54.129124,1.2240001,30.65,35.94,7.4,3.8400002,21.300001,1.0346698,36.160927,31.3783,100,0,2021-02-15T08:30:00.0000000Z
22,21.496418,75.1791,1.2240001,30.789999,35.91,7.2000003,3.8400002,20.4,1.5182086,36.160927,31.584875,100,0,2021-02-15T08:45:00.0000000Z
22,22.007305,44.54975,1.212,30.83,35.989998,7,3.9110003,21,2.3779564,36.160927,31.584875,100,0,2021-02-15T09:00:00.0000000Z
22,22.313326,34.333706,1.212,30.92,32.09,1.1,0.2,0.2,13.541006,32.167507,31.584875,4.4238896,0,2021-02-15T09:15:00.0000000Z
22,22.313326,34.333706,1.212,29.55,34.78,6.7000003,3.8400002,18.7,3.4410489,34.57866,30.445105,99.986084,0,2021-02-15T09:30:00.0000000Z
22,22.312178,39.426136,1.2090001,30.26,35.5,7.5,3.8730001,21.4,2.4219239,35.62428,30.95793,99.986084,0,2021-02-15T09:45:00.0000000Z
22,22.414713,29.264355,1.212,30.619999,36.55,7.6,3.8400002,24,2.2476945,36.675365,31.483765,99.986084,0,2021-02-15T10:00:00.0000000Z
22,22.520699,23.965073,1.212,31.14,36.69,7.5,3.88,22.4,2.1164057,36.983624,31.69185,99.986084,0,2021-02-15T10:15:00.0000000Z
22,22.520699,23.965073,1.2240001,31.25,37.1,8.1,3.8400002,22.800001,2.358872,37.20002,32.003925,99.986084,0,2021-02-15T10:30:00.0000000Z
22,22.520699,23.965073,1.212,31.47,36.92,7.6,3.88,22.1,3.4416728,37.309223,32.212196,99.986084,0,2021-02-15T10:45:00.0000000Z
22,22.520699,18.684769,1.212,31.519999,37.23,8,3.8380003,23.2,3.9425895,37.71659,32.212196,99.986084,0,2021-02-15T11:00:00.0000000Z
22,22.17453,30.91755,1.212,31.66,37.19,8,3.8000002,23.300001,4.119131,37.511288,32.424797,99.986084,0,2021-02-15T11:15:00.0000000Z
22,22.685055,15.747261,1.212,31.71,37.34,7.5,3.8000002,22.5,4.44268,37.713356,32.525997,99.986084,0,2021-02-15T11:30:00.0000000Z
22,22.685055,15.747261,1.2110001,31.75,37.59,7.5,3.8400002,21.7,4.9825425,37.92024,32.525997,99.986084,0,2021-02-15T11:45:00.0000000Z
22,22.685055,15.747261,1.222,31.869999,37.39,8,3.8810003,23.4,5.4446955,37.712112,32.631493,99.986084,0,2021-02-15T12:00:00.0000000Z
22,22.685055,15.747261,1.212,31.84,37.48,7.5,3.7200003,21.5,5.6513066,37.819798,32.631493,99.986084,0,2021-02-15T12:15:00.0000000Z
22,22.685055,15.747261,1.207,31.92,37.579998,8,3.68,23,6.4459867,37.92023,32.73866,99.986084,0,2021-02-15T12:30:00.0000000Z
22,22.685055,10.660362,1.212,32.04,37.64,7.8,3.719,21.300001,6.9463925,38.0189,32.839893,99.986084,0,2021-02-15T12:45:00.0000000Z
22,22.786793,10.660362,1.2240001,32.059998,37.96,7.4,3.6420002,21.7,7.0778065,38.22396,32.946983,99.986084,0,2021-02-15T13:00:00.0000000Z
22,22.786793,10.660362,1.107,32.149998,38.14,7.2000003,3.6410003,22.800001,7.30771,38.11984,33.05356,99.986084,0,2021-02-15T13:15:00.0000000Z
22,22.786793,10.660362,1.1190001,32.3,37.96,7.1,3.6250002,21.1,7.4466395,38.22591,33.153877,99.986084,0,2021-02-15T13:30:00.0000000Z
22,22.786793,10.660362,1.115,32.309998,38.17,7.5,3.64,22.6,7.5149345,38.43357,33.153877,99.986084,0,2021-02-15T13:45:00.0000000Z
22,22.786793,10.660362,1.128,32.38,38.03,6.9,3.6680002,20.9,6.945883,38.32772,33.261005,99.986084,0,2021-02-15T14:00:00.0000000Z
22,22.786793,10.660362,1.116,32.34,38.27,7.6,3.64,21.4,6.24841,38.539703,33.261005,99.986084,0,2021-02-15T14:15:00.0000000Z
22,22.786793,10.660362,1.1170001,32.45,38.1,7.2000003,3.64,22.800001,5.352542,38.43357,33.261005,99.986084,0,2021-02-15T14:30:00.0000000Z
22,22.786793,10.660362,1.116,32.43,37.95,7.1,3.5980003,21.2,4.8466983,38.32772,33.36168,99.986084,0,2021-02-15T14:45:00.0000000Z
22,22.786793,10.660362,1.1040001,32.32,38.07,7.5,3.64,22,4.7544646,38.43357,33.261375,99.986084,0,2021-02-15T15:00:00.0000000Z
22,22.679213,16.039371,1.0680001,31.59,38.059998,8.1,3.5990002,21.6,4.441703,38.448235,33.261375,99.986084,0,2021-02-15T15:15:00.0000000Z
22,22.679213,16.039371,1.133,32.1,38.12,8.3,3.68,21.4,4.2264004,38.447945,33.048607,99.986084,0,2021-02-15T15:30:00.0000000Z
22,22.679213,16.039371,1.2040001,32.25,37.899998,8.3,2.96,18.300001,3.941439,38.146614,33.150692,99.986084,0,2021-02-15T15:45:00.0000000Z
22,22.679213,16.039371,1.212,32.329998,38.03,7.9,2.96,17.4,3.8040998,38.46237,33.4676,99.986084,0,2021-02-15T16:00:00.0000000Z
22,22.679213,16.039371,1.212,32.43,38.54,8.400001,2.923,17.6,3.7523487,38.88444,33.57355,99.986084,0,2021-02-15T16:15:00.0000000Z
22,22.679213,16.039371,1.2240001,32.6,38.34,7.8,2.9970002,16.4,3.8698041,38.781742,33.673714,99.986084,0,2021-02-15T16:30:00.0000000Z
22,22.679213,16.039371,1.2240001,32.53,38.61,8.5,2.92,17.2,3.8819845,38.986656,33.572872,99.986084,0,2021-02-15T16:45:00.0000000Z
22,22.679213,16.039371,1.199,32.62,38.34,7.8,2.92,18,3.7894864,38.66723,33.673714,99.986084,0,2021-02-15T17:00:00.0000000Z
22,22.679213,16.039371,1.2210001,32.559998,38.52,8.400001,2.9380002,17.1,3.4404204,38.772205,33.673714,99.986084,0,2021-02-15T17:15:00.0000000Z
22,22.679213,16.039371,1.212,32.62,38.2,7.8,2.96,17.6,3.286156,38.56455,33.673714,99.986084,0,2021-02-15T17:30:00.0000000Z
22,22.679213,16.039371,1.2360001,32.55,38.51,8,2.92,16.9,3.2448022,38.884422,33.57317,99.986084,0,2021-02-15T17:45:00.0000000Z
22,22.679213,16.039371,1.212,32.63,38.68,8.5,2.96,17.800001,3.2590756,38.979717,33.674088,99.986084,0,2021-02-15T18:00:00.0000000Z
22,22.679213,16.039371,1.2190001,32.68,38.329998,7.9,2.96,17.2,3.3335233,38.672718,33.673714,99.986084,0,2021-02-15T18:15:00.0000000Z
22,22.679213,21.20123,1.2240001,32.62,38.68,8,2.92,17.2,3.424519,38.985962,33.673714,99.986084,0,2021-02-15T18:30:00.0000000Z
20,22.275381,0,0.010000001,32.66,38.17,0,2.3600001,12.8,3.3611977,38.672375,33.673714,99.986084,0,2021-02-15T18:45:00.0000000Z
20,22.174086,0,0,32.39,37.66,0,2.24,9.1,3.3138194,36.67997,32.619244,99.986084,0,2021-02-15T19:00:00.0000000Z
20,22.174086,0,0,32.059998,37.13,0,2.5200002,10.5,3.4062946,34.074146,30.945036,99.986084,0,2021-02-15T19:15:00.0000000Z
20,22.072365,0,0,31.58,36.09,0,2.801,18.2,3.5238085,36.69793,31.455112,99.986084,0,2021-02-15T19:30:00.0000000Z
20,21.969591,0,0,31.42,35.53,0,2.8000002,17.4,3.6832814,37.737846,32.50325,99.986084,0,2021-02-15T19:45:00.0000000Z
20,21.969591,0,0,31.07,35.46,0,2.48,10,4.0020003,36.6987,33.131115,99.986084,0,2021-02-15T20:00:00.0000000Z
20,21.86845,0,0,30.83,35.07,0,2.44,12.3,4.132968,36.15292,32.50634,99.986084,0,2021-02-15T20:15:00.0000000Z
20,21.86845,0,0,30.539999,34.739998,0,2.4,15.8,4.013672,37.7162,32.185455,99.986084,0,2021-02-15T20:30:00.0000000Z
20,21.86845,0,0,30.31,35.14,0,2.4620001,10,3.8641376,36.67874,33.025482,99.986084,0,2021-02-15T20:45:00.0000000Z
20,21.86845,0,0,30.06,34.85,0,2.44,9.2,3.9810982,35.653675,32.499252,99.986084,0,2021-02-15T21:00:00.0000000Z
20,21.76281,0,0,29.82,34.3,0,2.8400002,16.7,4.2336597,36.67548,31.244667,99.986084,0,2021-02-15T21:15:00.0000000Z
20,21.76281,0,0,29.55,34.32,0,2.8000002,17.4,4.407202,37.70794,32.50325,99.986084,0,2021-02-15T21:30:00.0000000Z
20,21.76281,0,0,29.369999,34.93,0,2.7570002,11.7,4.441606,37.171646,33.023914,99.986084,0,2021-02-15T21:45:00.0000000Z
20,21.76281,0,0,29.17,34.68,0,2.48,10.2,4.9696016,36.148827,33.12711,99.986084,0,2021-02-15T22:00:00.0000000Z
20,21.657688,0,0,28.99,34.18,0,2.48,15.400001,5.5583057,37.72334,32.398052,99.986084,0,2021-02-15T22:15:00.0000000Z
20,21.657688,0,0,28.81,34.85,0,2.48,9.7,5.677521,37.20044,33.027054,99.986084,0,2021-02-15T22:30:00.0000000Z
20,21.657688,0,0,28.65,34.579998,0,2.44,8.8,5.5274467,35.62435,33.025852,99.986084,0,2021-02-15T22:45:00.0000000Z
20,21.657688,0,0,28.51,33.93,0,2.6790001,16.7,5.4182878,36.88468,31.977268,99.986084,0,2021-02-15T23:00:00.0000000Z
20,21.657688,0,0,28.39,34.16,0,2.7600002,16.1,5.461882,37.70646,32.50325,99.986084,0,2021-02-15T23:15:00.0000000Z
20,21.657688,0,0,28.2499995,34.09,0,2.6200001,15.15,5.7027,37.452351,32.6077535,99.986084,0,2021-02-15T23:30:00.0000000Z
20,21.657688,0,0,28.109999,34.02,0,2.48,14.2,5.943518,37.198242,32.712257,99.986084,0,2021-02-15T23:45:00.0000000Z
20,21.657688,0,0,28.01,34.52,0,2.4650002,13,6.100672,37.72298,33.025482,99.986084,0,2021-02-16T00:00:00.0000000Z
20,21.553953,0,0,27.89,34.6,0,2.48,8,6.2380285,35.631756,33.23203,99.986084,0,2021-02-16T00:15:00.0000000Z
20,21.553953,0,0,27.789999,33.93,0,2.375,13.5,6.068197,36.691635,32.49748,99.986084,0,2021-02-16T00:30:00.0000000Z
20,21.553953,0,0,27.71,33.989998,0,2.3200002,15.5,5.8896785,37.855488,32.296738,99.986084,0,2021-02-16T00:45:00.0000000Z
20,21.553953,0,0,27.599998,34.02,0,2.72,8.7,6.06065,35.12594,32.28726,99.986084,0,2021-02-16T01:00:00.0000000Z
22,21.553953,72.30234,0,27.359999,36.02,3.3,2.913,16.7,6.144666,36.18006,31.457912,99.986084,0,2021-02-16T01:15:00.0000000Z
22,21.553953,72.30234,1.212,28.46,35.38,10.5,3.6390002,22.9,6.1516957,36.175503,30.386904,99.986084,0,2021-02-16T01:30:00.0000000Z
22,21.553953,72.30234,1.2,30.17,36.43,9,3.4160001,22.6,6.055745,36.695827,31.427753,99.986084,0,2021-02-16T01:45:00.0000000Z
22,21.553953,72.30234,1.2240001,30.72,36.92,8.5,3.4,22,5.4432387,37.22727,31.741318,99.986084,0,2021-02-16T02:00:00.0000000Z
22,21.553953,72.30234,1.2,31.019999,37.45,8.400001,3.5200002,21.7,5.248671,37.752094,32.054977,99.986084,0,2021-02-16T02:15:00.0000000Z
22,21.553953,72.30234,1.212,31.3,37.36,8,3.367,21.800001,5.07786,37.22334,32.362026,99.986084,0,2021-02-16T02:30:00.0000000Z
22,21.553953,72.30234,1.2,31.39,37.38,8.5,3.7200003,23.800001,5.213277,37.737213,31.954174,99.986084,0,2021-02-16T02:45:00.0000000Z
22,21.553953,72.30234,1.2,31.39,37.149998,7.9,3.64,23.2,5.281628,37.532703,32.368732,99.986084,0,2021-02-16T03:00:00.0000000Z
22,21.553953,67.20552,1.212,31.49,37.52,8.400001,3.5200002,21.7,5.3439026,37.84134,32.263897,99.986084,0,2021-02-16T03:15:00.0000000Z
22,21.65589,67.20552,1.212,31.65,37.54,7.9,3.5360003,20.4,5.3489165,37.85112,32.474567,99.986084,0,2021-02-16T03:30:00.0000000Z
22,21.65589,67.20552,1.2240001,31.71,37.85,8.6,3.538,23.4,5.3615947,38.17388,32.574623,99.986084,0,2021-02-16T03:45:00.0000000Z
22,21.65589,67.20552,1.1880001,31.82,36.64,6.9,3.92,23.800001,5.357081,37.01083,31.529345,99.986084,0,2021-02-16T04:00:00.0000000Z
22,21.65589,67.20552,1.2,31.439999,37.35,8,3.92,25.1,5.351062,37.637875,32.054977,99.986084,0,2021-02-16T04:15:00.0000000Z
22,21.65589,67.20552,1.2,31.59,37.23,7.5,3.9040003,23,5.437312,37.637875,32.162354,99.986084,0,2021-02-16T04:30:00.0000000Z
22,21.96457,51.771545,1.1880001,31.609999,36.39,6.5,3.8360002,21.300001,5.6272855,37.199917,32.2679,99.986084,0,2021-02-16T04:45:00.0000000Z
22,22.06978,46.510983,1.212,31.55,36.86,7.6,3.8400002,24.7,5.727848,37.200386,32.165474,99.986084,0,2021-02-16T05:00:00.0000000Z
22,22.06978,46.510983,1.2,31.49,37.05,7.6,3.864,22.800001,5.749112,37.515827,32.0557,99.986084,0,2021-02-16T05:15:00.0000000Z
22,22.06978,46.510983,1.212,31.59,37.01,8.1,3.8560002,24.1,5.738561,37.302086,32.267895,99.986084,0,2021-02-16T05:30:00.0000000Z
22,22.06978,46.510983,1.212,31.609999,37.239998,7.6,3.8400002,22.7,5.6274166,37.610825,32.1659,99.986084,0,2021-02-16T05:45:00.0000000Z
22,22.06978,46.510983,1.207,31.689999,37.48,8.2,3.8400002,22.9,5.6900783,37.81676,32.268787,99.986084,0,2021-02-16T06:00:00.0000000Z
22,22.06978,46.510983,1.212,31.769999,37.51,8,3.8000002,24.9,5.833099,37.409786,32.369083,99.986084,0,2021-02-16T06:15:00.0000000Z
22,22.17457,41.271496,1.212,31.74,37.25,7.4,3.8400002,22.7,5.7623024,37.61756,32.369083,99.986084,0,2021-02-16T06:30:00.0000000Z
22,22.17457,41.271496,1.2240001,31.779999,37.219997,7.9,3.88,24.300001,5.7262836,37.519016,32.369083,99.986084,0,2021-02-16T06:45:00.0000000Z
22,22.17457,41.271496,1.212,31.81,37.469997,7.8,3.88,22.9,5.9437447,37.720535,32.369083,99.986084,0,2021-02-16T07:00:00.0000000Z
22,22.17457,41.271496,1.212,31.859999,37.649998,8,3.8400002,23.4,6.2326593,38.039646,32.474567,99.986084,0,2021-02-16T07:15:00.0000000Z
22,22.277956,36.1022,1.212,31.949999,37.25,7.8,3.88,24.800001,6.192183,37.617565,32.474567,99.986084,0,2021-02-16T07:30:00.0000000Z
22,22.277956,36.1022,1.2010001,31.89,37.43,7.3,3.88,22.9,6.4439263,37.831352,32.474567,99.986084,0,2021-02-16T07:45:00.0000000Z
22,22.277956,36.1022,1.202,31.9,37.559998,7.8,3.92,23.1,6.6468635,37.830986,32.474567,99.986084,0,2021-02-16T08:00:00.0000000Z
22,22.277956,30.917454,1.2,32.01,37.38,7.3,3.9150002,22.6,7.1498036,37.72384,32.581722,99.986084,0,2021-02-16T08:15:00.0000000Z
22,22.38165,30.917454,1.218,31.939999,37.6,7.8,3.841,23.2,7.6092334,37.93002,32.479683,99.986084,0,2021-02-16T08:30:00.0000000Z
22,22.38165,30.917454,1.2,32.059998,37.36,7.8,3.8400002,24.6,7.965,37.723705,32.581715,99.986084,0,2021-02-16T08:45:00.0000000Z
22,22.583675,20.81623,1.212,32.01,37.469997,7.6,3.801,22.300001,8.428277,37.937088,32.581715,99.986084,0,2021-02-16T09:00:00.0000000Z
22,22.583675,15.800667,1.2240001,32.09,37.87,8.1,3.88,22.800001,8.445519,38.146557,32.68293,99.986084,0,2021-02-16T09:15:00.0000000Z
22,22.683987,15.800667,1.213,32.23,37.73,7.6,3.7200003,22.800001,8.459709,38.25371,32.895622,99.986084,0,2021-02-16T09:30:00.0000000Z
22,22.785711,5.6141853,1.212,32.23,38.03,7.9,3.7200003,22.6,8.620575,38.351433,32.996872,99.986084,0,2021-02-16T09:45:00.0000000Z
22,22.98955,0.52251816,1.128,32.43,37.75,7.2000003,3.64,22.9,8.647363,38.146988,33.102413,99.986084,0.483333333333333,2021-02-16T10:00:00.0000000Z
22,23.092937,0,0.85200006,32.39,37.829998,6.4,3.5200002,20.2,8.946253,38.255978,33.20998,99.986084,0.483333333333333,2021-02-16T10:15:00.0000000Z
22,23.194805,0,0.69200003,32.28,38.16,4.7000003,3.44,20.300001,9.205566,38.462345,33.310913,99.986084,0.483333333333333,2021-02-16T10:30:00.0000000Z
22,23.40033,0,0.42900002,32.14,36.84,1.4,1.9430001,11,10.449435,37.206474,33.52461,68.15256,0.483333333333333,2021-02-16T10:45:00.0000000Z
22,23.40033,0,0.275,32,34.14,0.8,0.919,4.3,10.951384,34.57339,32.99724,34.76545,0.8,2021-02-16T11:00:00.0000000Z
22,23.505419,0,0.27600002,31.679998,31.76,0.3,0.39800003,1.8000001,11.581948,31.953056,31.428469,20.501537,0.8,2021-02-16T11:15:00.0000000Z
22,23.505419,0,0.28800002,30.63,30.17,0,0.21200001,0.7,12.451946,30.386087,29.86203,10.830431,0.8,2021-02-16T11:30:00.0000000Z
22,23.505419,0,0.28800002,29.539999,28.57,-0.2,0.001,0,12.952561,28.820621,28.824072,0.14385366,0.8,2021-02-16T11:45:00.0000000Z
22,23.505419,0,0.27600002,28.46,28.029999,-0.1,0,0,13.954195,28.30023,27.779108,0.14385366,0.3,2021-02-16T12:00:00.0000000Z
22,23.505419,0,0.27600002,27.449999,27.33,-0.1,0,0,14.051774,27.674976,27.255434,0.14385366,0.3,2021-02-16T12:15:00.0000000Z
22,23.505419,0,0.287,26.939999,26.849998,0,0,0,13.979833,27.156292,26.94318,0.14385366,0.3,2021-02-16T12:30:00.0000000Z
22,23.505419,0,0.275,26.68,26.47,0,0,0,13.906216,26.737772,26.52904,0.14385366,0.3,2021-02-16T12:45:00.0000000Z
22,23.505419,0,0.28800002,26.34,26.18,0,0,0,14.238456,26.53043,26.218323,0.14385366,0.1,2021-02-16T13:00:00.0000000Z
22,23.505419,0,0.27600002,26.09,25.97,0,0,0,14.455281,26.219545,26.111893,0.14385366,0.1,2021-02-16T13:15:00.0000000Z
22,23.402317,0,0.27600002,25.89,25.789999,0,0,0,14.629612,26.11342,25.904064,0.14385366,0.1,2021-02-16T13:30:00.0000000Z
22,23.402317,0,0.27600002,25.75,25.65,0,0,0,14.413689,26.00844,25.695059,0.14385366,0.1,2021-02-16T13:45:00.0000000Z
22,23.301592,0,0.275,25.609999,25.49,0,0,0,14.319431,25.90693,25.5945,0.14385366,0.066666666666667,2021-02-16T14:00:00.0000000Z
22,23.301592,0,0.275,25.43,25.41,0,0,0,14.196181,25.696428,25.5945,0.14385366,0.066666666666667,2021-02-16T14:15:00.0000000Z
22,23.301592,0,0.275,25.369999,25.3,0,0,0,13.913925,25.59583,25.48813,0.14385366,0.066666666666667,2021-02-16T14:30:00.0000000Z
22,23.301592,0,0.28800002,25.279999,25.21,0,0,0,13.818207,25.59583,25.38325,2.1454248,0.066666666666667,2021-02-16T14:45:00.0000000Z
22,23.197695,0,0.27600002,25.189999,25.14,0,0,2.2,13.45462,25.489424,25.28272,22.217268,0,2021-02-16T15:00:00.0000000Z
22,23.197695,0,0.27600002,25.119999,26.01,0.3,0.32000002,3.1000001,13.306859,26.324526,25.28272,36.41897,0,2021-02-16T15:15:00.0000000Z
22,23.097275,0,0.45600003,25.33,26.359999,0.5,0.55300003,3.7,13.3538265,26.737753,25.69992,43.581787,0,2021-02-16T15:30:00.0000000Z
22,23.097275,0,0.648,25.41,27.05,1.1,0.95900005,4.6,12.953368,27.779675,25.906006,64.36994,0,2021-02-16T15:45:00.0000000Z
22,23.097275,0,0.63600004,25.97,30.22,2.7,2.026,11,11.951207,30.909878,26.735653,90.16971,0.033333333333333,2021-02-16T16:00:00.0000000Z
22,23.097275,0,0.648,27.039999,32.48,3.4,2.3990002,12.6,10.950884,33.000957,28.297525,99.86302,0.033333333333333,2021-02-16T16:15:00.0000000Z
22,22.992147,0.39262772,0.63600004,28.099998,32.32,2.9,2.48,11.2,10.449285,33.521427,29.342474,99.86302,0.033333333333333,2021-02-16T16:30:00.0000000Z
22,22.992147,0.39262772,0.637,28.699999,33.399998,2.9,2.4410002,8.5,9.44759,33.732464,29.862345,99.86302,0.033333333333333,2021-02-16T16:45:00.0000000Z
22,22.992147,5.6565285,0.63500005,28.51,33.899998,4.9,2.571,10.400001,8.946669,33.524315,30.174768,99.86302,0.016666666666667,2021-02-16T17:00:00.0000000Z
22,22.88687,5.6565285,0.864,29.019999,33.8,4.3,2.615,12.3,8.446212,34.050774,30.171597,99.86302,0.016666666666667,2021-02-16T17:15:00.0000000Z
22,22.88687,5.6565285,0.86100006,29.529999,33.87,3.8,2.64,11.6,8.188392,34.05071,30.488308,99.86302,0.016666666666667,2021-02-16T17:30:00.0000000Z
22,22.88687,5.6565285,0.85200006,29.49,33.32,3.9,2.5600002,9.2,7.863326,34.051014,30.382076,99.86302,0.016666666666667,2021-02-16T17:45:00.0000000Z
22,22.782196,10.890198,0.86300004,29.66,34.34,4,2.5670002,10.5,8.135385,34.051357,30.593262,99.86302,0,2021-02-16T18:00:00.0000000Z
22,22.782196,10.890198,0.83900005,29.779999,34.05,4.6,2.64,12.400001,8.26125,34.566044,30.700216,99.86302,0,2021-02-16T18:15:00.0000000Z
22,22.782196,21.20123,0.85200006,29.73,34.05,4.6,2.6000001,11.7,6.94296,34.571983,30.700216,99.86302,0,2021-02-16T18:30:00.0000000Z
20,22.375818,0,0.134,29.64,33.989998,0,2.0700002,6.4,6.4424744,34.36585,30.90649,99.86302,0,2021-02-16T18:45:00.0000000Z
20,22.27464,0,0,29.46,33.54,0,1.8260001,7.7000003,5.9079065,35.094017,31.22156,99.86302,0,2021-02-16T19:00:00.0000000Z
20,22.173725,0,0,29.23,33.23,0,1.8210001,5.9,5.8456774,34.574646,31.535063,99.86302,0,2021-02-16T19:15:00.0000000Z
20,22.173725,0,0,29.01,33,0,1.8270001,7.7000003,5.946423,35.10145,31.538603,99.86302,0,2021-02-16T19:30:00.0000000Z
20,22.072365,0,0,28.8,32.88,0,1.766,8.2,6.0404687,34.573074,30.902079,99.86302,0,2021-02-16T19:45:00.0000000Z
20,22.072365,0,0,28.51,32.53,0,2.16,8.400001,5.9827914,33.445473,29.834984,99.86302,0,2021-02-16T20:00:00.0000000Z
20,21.969591,0,0,28.41,32.35,0,2.2840002,10.8,6.442995,33.45613,29.628862,99.86302,0,2021-02-16T20:15:00.0000000Z
20,21.969591,0,0,28.23,31.98,0,2.311,8.5,6.561266,33.664955,30.3599,99.86302,0,2021-02-16T20:30:00.0000000Z
20,21.969591,0,0,28.01,31.779999,0,2.24,7.1,6.94389,34.487507,30.881893,99.86302,0,2021-02-16T20:45:00.0000000Z
20,21.869104,0,0,27.89,31.869999,0,1.9200001,8.2,7.112706,34.492397,31.192638,99.86302,0,2021-02-16T21:00:00.0000000Z
